"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AirNow","060410001","3","5.6","ug/m3 LC","23","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/02/2020","AirNow","060410001","3","7.4","ug/m3 LC","31","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/03/2020","AirNow","060410001","3","16","ug/m3 LC","59","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/04/2020","AirNow","060410001","3","4.5","ug/m3 LC","19","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/05/2020","AirNow","060410001","3","5.4","ug/m3 LC","23","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/06/2020","AirNow","060410001","3","4.4","ug/m3 LC","18","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/07/2020","AirNow","060410001","3","7.2","ug/m3 LC","30","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/08/2020","AirNow","060410001","3","5.6","ug/m3 LC","23","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/09/2020","AirNow","060410001","3","4.6","ug/m3 LC","19","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/10/2020","AirNow","060410001","3","7.6","ug/m3 LC","32","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/11/2020","AirNow","060410001","3","7.7","ug/m3 LC","32","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/12/2020","AirNow","060410001","3","5","ug/m3 LC","21","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/13/2020","AirNow","060410001","3","3.9","ug/m3 LC","16","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/14/2020","AirNow","060410001","3","7.3","ug/m3 LC","30","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/15/2020","AirNow","060410001","3","6.1","ug/m3 LC","25","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/16/2020","AirNow","060410001","3","4.7","ug/m3 LC","20","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/17/2020","AirNow","060410001","3","6.2","ug/m3 LC","26","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/18/2020","AirNow","060410001","3","4.5","ug/m3 LC","19","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/19/2020","AirNow","060410001","3","7.9","ug/m3 LC","33","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/20/2020","AirNow","060410001","3","12.9","ug/m3 LC","53","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/21/2020","AirNow","060410001","3","4.3","ug/m3 LC","18","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/22/2020","AirNow","060410001","3","4.7","ug/m3 LC","20","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
"01/23/2020","AirNow","060410001","3","7","ug/m3 LC","29","San Rafael","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","041","Marin","37.97231","-122.520004"
